trait_type,phenocode,pheno_sex,description,BIN_QT,n_cases_EUR,n_controls_EUR,N,Neff,filename,aws_link,estimates.final.h2_observed
continuous,102310,both_sexes,Chocolate sweet intake,QT,58890,,58890,58890.0,continuous-102310-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102310-both_sexes.tsv.bgz,0.0178
continuous,102330,both_sexes,Sweets intake,QT,58890,,58890,58890.0,continuous-102330-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102330-both_sexes.tsv.bgz,0.0095
continuous,102340,both_sexes,Chocolate-covered biscuits intake,QT,58890,,58890,58890.0,continuous-102340-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102340-both_sexes.tsv.bgz,-0.0032
continuous,102350,both_sexes,Chocolate biscuits intake,QT,58890,,58890,58890.0,continuous-102350-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102350-both_sexes.tsv.bgz,0.0257
continuous,102360,both_sexes,Sweet biscuits intake,QT,58890,,58890,58890.0,continuous-102360-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102360-both_sexes.tsv.bgz,-0.0082
continuous,102370,both_sexes,Cereal bar intake,QT,58887,,58887,58887.0,continuous-102370-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102370-both_sexes.tsv.bgz,0.012
continuous,102380,both_sexes,Other sweets intake,QT,58890,,58890,58890.0,continuous-102380-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102380-both_sexes.tsv.bgz,-0.0041
continuous,102410,both_sexes,Salted peanuts intake,QT,58890,,58890,58890.0,continuous-102410-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102410-both_sexes.tsv.bgz,-0.0013
continuous,102430,both_sexes,Salted nuts intake,QT,58890,,58890,58890.0,continuous-102430-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102430-both_sexes.tsv.bgz,-0.0008
continuous,102440,both_sexes,Unsalted nuts intake,QT,58890,,58890,58890.0,continuous-102440-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102440-both_sexes.tsv.bgz,0.0062
continuous,102450,both_sexes,Seeds intake,QT,58890,,58890,58890.0,continuous-102450-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102450-both_sexes.tsv.bgz,0.0173
continuous,102460,both_sexes,Crisp intake,QT,58890,,58890,58890.0,continuous-102460-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102460-both_sexes.tsv.bgz,0.0172
continuous,102490,both_sexes,Olives intake,QT,58890,,58890,58890.0,continuous-102490-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102490-both_sexes.tsv.bgz,0.0079
continuous,102500,both_sexes,Other savoury snack intake,QT,58890,,58890,58890.0,continuous-102500-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102500-both_sexes.tsv.bgz,0.0225
continuous,102530,both_sexes,Powdered/instant soup intake,QT,58883,,58883,58883.0,continuous-102530-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102530-both_sexes.tsv.bgz,-0.0053
continuous,102540,both_sexes,Canned soup intake,QT,58886,,58886,58886.0,continuous-102540-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102540-both_sexes.tsv.bgz,0.0254
continuous,102620,both_sexes,Homemade soup intake,QT,58886,,58886,58886.0,continuous-102620-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102620-both_sexes.tsv.bgz,0.0171
continuous,102710,both_sexes,White pasta intake,QT,58890,,58890,58890.0,continuous-102710-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102710-both_sexes.tsv.bgz,0.0027
continuous,102720,both_sexes,Wholemeal pasta intake,QT,58890,,58890,58890.0,continuous-102720-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102720-both_sexes.tsv.bgz,0.0293
continuous,102730,both_sexes,White rice intake,QT,58890,,58890,58890.0,continuous-102730-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102730-both_sexes.tsv.bgz,-0.0141
continuous,102740,both_sexes,Brown rice intake,QT,58890,,58890,58890.0,continuous-102740-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102740-both_sexes.tsv.bgz,-0.0099
continuous,102770,both_sexes,Couscous intake,QT,58890,,58890,58890.0,continuous-102770-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102770-both_sexes.tsv.bgz,-0.0034
continuous,102810,both_sexes,Low fat hard cheese intake,QT,58890,,58890,58890.0,continuous-102810-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102810-both_sexes.tsv.bgz,0.0245
continuous,102820,both_sexes,Hard cheese intake,QT,58890,,58890,58890.0,continuous-102820-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102820-both_sexes.tsv.bgz,0.0214
continuous,102830,both_sexes,Soft cheese intake,QT,58890,,58890,58890.0,continuous-102830-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102830-both_sexes.tsv.bgz,-0.0169
continuous,102840,both_sexes,Blue cheese intake,QT,58885,,58885,58885.0,continuous-102840-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102840-both_sexes.tsv.bgz,-0.0018
continuous,102850,both_sexes,Low fat cheese spread intake,QT,58890,,58890,58890.0,continuous-102850-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102850-both_sexes.tsv.bgz,0.0209
continuous,102890,both_sexes,Mozzarella intake,QT,58890,,58890,58890.0,continuous-102890-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102890-both_sexes.tsv.bgz,0.0076
continuous,102910,both_sexes,Other cheese intake,QT,58890,,58890,58890.0,continuous-102910-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102910-both_sexes.tsv.bgz,-0.0103
continuous,102940,both_sexes,Whole egg intake,QT,58890,,58890,58890.0,continuous-102940-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102940-both_sexes.tsv.bgz,0.0128
continuous,102950,both_sexes,Omelette intake,QT,58890,,58890,58890.0,continuous-102950-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102950-both_sexes.tsv.bgz,-0.0045
continuous,102960,both_sexes,Eggs in sandwiches intake,QT,58890,,58890,58890.0,continuous-102960-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-102960-both_sexes.tsv.bgz,-0.0229
continuous,103010,both_sexes,Sausage intake,QT,58890,,58890,58890.0,continuous-103010-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103010-both_sexes.tsv.bgz,-0.0016
continuous,103020,both_sexes,Beef intake,QT,58884,,58884,58884.0,continuous-103020-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103020-both_sexes.tsv.bgz,0.0038
continuous,103030,both_sexes,Pork intake,QT,58882,,58882,58882.0,continuous-103030-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103030-both_sexes.tsv.bgz,0.0192
continuous,103040,both_sexes,Lamb intake,QT,58883,,58883,58883.0,continuous-103040-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103040-both_sexes.tsv.bgz,-0.0005
continuous,103050,both_sexes,Crumbed or deep-fried poultry intake,QT,58888,,58888,58888.0,continuous-103050-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103050-both_sexes.tsv.bgz,0.039
continuous,103060,both_sexes,Poultry intake,QT,58890,,58890,58890.0,continuous-103060-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103060-both_sexes.tsv.bgz,0.0244
continuous,103070,both_sexes,Bacon intake,QT,58890,,58890,58890.0,continuous-103070-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103070-both_sexes.tsv.bgz,0.0062
continuous,103080,both_sexes,Ham intake,QT,58890,,58890,58890.0,continuous-103080-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103080-both_sexes.tsv.bgz,-0.0049
continuous,103090,both_sexes,Liver intake,QT,58887,,58887,58887.0,continuous-103090-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103090-both_sexes.tsv.bgz,-0.0027
continuous,1031,both_sexes,Frequency of friend/family visits,QT,417837,,417837,417837.0,continuous-1031-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-1031-both_sexes.tsv.bgz,0.0454
continuous,103150,both_sexes,Tinned tuna intake,QT,58882,,58882,58882.0,continuous-103150-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103150-both_sexes.tsv.bgz,0.008
continuous,103160,both_sexes,Oily fish intake,QT,58890,,58890,58890.0,continuous-103160-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103160-both_sexes.tsv.bgz,0.0179
continuous,103170,both_sexes,Breaded fish intake,QT,58890,,58890,58890.0,continuous-103170-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103170-both_sexes.tsv.bgz,-0.0277
continuous,103180,both_sexes,Battered fish intake,QT,58887,,58887,58887.0,continuous-103180-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103180-both_sexes.tsv.bgz,0.0176
continuous,103190,both_sexes,White fish intake,QT,58880,,58880,58880.0,continuous-103190-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103190-both_sexes.tsv.bgz,-0.0159
continuous,103200,both_sexes,Prawns intake,QT,58890,,58890,58890.0,continuous-103200-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-103200-both_sexes.tsv.bgz,0.0246
continuous,104000,both_sexes,Baked bean intake,QT,58890,,58890,58890.0,continuous-104000-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104000-both_sexes.tsv.bgz,0.0094
continuous,104010,both_sexes,Pulses intake,QT,58890,,58890,58890.0,continuous-104010-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104010-both_sexes.tsv.bgz,0.0039
continuous,104020,both_sexes,Fried potatoes intake,QT,58890,,58890,58890.0,continuous-104020-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104020-both_sexes.tsv.bgz,0.0288
continuous,104030,both_sexes,Boiled/baked potatoes intake,QT,58890,,58890,58890.0,continuous-104030-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104030-both_sexes.tsv.bgz,0.0476
continuous,104050,both_sexes,Mashed potato intake,QT,58890,,58890,58890.0,continuous-104050-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104050-both_sexes.tsv.bgz,0.0033
continuous,104060,both_sexes,Mixed vegetable intake,QT,58890,,58890,58890.0,continuous-104060-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104060-both_sexes.tsv.bgz,0.0219
continuous,104070,both_sexes,Vegetable pieces intake,QT,58890,,58890,58890.0,continuous-104070-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104070-both_sexes.tsv.bgz,-0.0108
continuous,104080,both_sexes,Coleslaw intake,QT,58890,,58890,58890.0,continuous-104080-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104080-both_sexes.tsv.bgz,-0.0035
continuous,104090,both_sexes,Side salad intake,QT,58890,,58890,58890.0,continuous-104090-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104090-both_sexes.tsv.bgz,0.0263
continuous,104100,both_sexes,Avocado intake,QT,58887,,58887,58887.0,continuous-104100-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104100-both_sexes.tsv.bgz,0.0014
continuous,104110,both_sexes,Broad bean intake,QT,58890,,58890,58890.0,continuous-104110-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104110-both_sexes.tsv.bgz,-0.0303
continuous,104120,both_sexes,Green bean intake,QT,58890,,58890,58890.0,continuous-104120-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104120-both_sexes.tsv.bgz,0.0136
continuous,104130,both_sexes,Beetroot intake,QT,58890,,58890,58890.0,continuous-104130-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104130-both_sexes.tsv.bgz,-0.0068
continuous,104140,both_sexes,Broccoli intake,QT,58890,,58890,58890.0,continuous-104140-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104140-both_sexes.tsv.bgz,-0.0089
continuous,104150,both_sexes,Butternut squash intake,QT,58884,,58884,58884.0,continuous-104150-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104150-both_sexes.tsv.bgz,-0.012
continuous,104160,both_sexes,Cabbage/kale intake,QT,58890,,58890,58890.0,continuous-104160-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104160-both_sexes.tsv.bgz,0.0291
continuous,104170,both_sexes,Carrot intake,QT,58890,,58890,58890.0,continuous-104170-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104170-both_sexes.tsv.bgz,0.0307
continuous,104180,both_sexes,Cauliflower intake,QT,58890,,58890,58890.0,continuous-104180-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104180-both_sexes.tsv.bgz,0.0109
continuous,104190,both_sexes,Celery intake,QT,58890,,58890,58890.0,continuous-104190-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104190-both_sexes.tsv.bgz,-0.0147
continuous,104200,both_sexes,Courgette intake,QT,58890,,58890,58890.0,continuous-104200-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104200-both_sexes.tsv.bgz,0.0266
continuous,104210,both_sexes,Cucumber intake,QT,58890,,58890,58890.0,continuous-104210-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104210-both_sexes.tsv.bgz,0.0113
continuous,104220,both_sexes,Garlic intake,QT,58890,,58890,58890.0,continuous-104220-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104220-both_sexes.tsv.bgz,0.0315
continuous,104230,both_sexes,Leek intake,QT,58882,,58882,58882.0,continuous-104230-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104230-both_sexes.tsv.bgz,0.0163
continuous,104240,both_sexes,Lettuce intake,QT,58890,,58890,58890.0,continuous-104240-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104240-both_sexes.tsv.bgz,0.0176
continuous,104250,both_sexes,Mushroom intake,QT,58890,,58890,58890.0,continuous-104250-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104250-both_sexes.tsv.bgz,0.0048
continuous,104260,both_sexes,Onion intake,QT,58890,,58890,58890.0,continuous-104260-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104260-both_sexes.tsv.bgz,0.0019
continuous,104270,both_sexes,Parsnip intake,QT,58890,,58890,58890.0,continuous-104270-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104270-both_sexes.tsv.bgz,-0.0109
continuous,104280,both_sexes,Pea intake,QT,58890,,58890,58890.0,continuous-104280-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104280-both_sexes.tsv.bgz,-0.0008
continuous,104290,both_sexes,Sweet pepper intake,QT,58890,,58890,58890.0,continuous-104290-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104290-both_sexes.tsv.bgz,0.0012
continuous,104300,both_sexes,Spinach intake,QT,58890,,58890,58890.0,continuous-104300-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104300-both_sexes.tsv.bgz,-0.0104
continuous,104310,both_sexes,Sprouts intake,QT,58890,,58890,58890.0,continuous-104310-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104310-both_sexes.tsv.bgz,0.0002
continuous,104320,both_sexes,Sweetcorn intake,QT,58890,,58890,58890.0,continuous-104320-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104320-both_sexes.tsv.bgz,0.0103
continuous,104330,both_sexes,Sweet potato intake,QT,58886,,58886,58886.0,continuous-104330-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104330-both_sexes.tsv.bgz,0.0104
continuous,104340,both_sexes,Fresh tomato intake,QT,58890,,58890,58890.0,continuous-104340-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104340-both_sexes.tsv.bgz,0.0378
continuous,104350,both_sexes,Tinned tomato intake,QT,58890,,58890,58890.0,continuous-104350-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104350-both_sexes.tsv.bgz,0.0265
continuous,104360,both_sexes,Turnip/swede intake,QT,58886,,58886,58886.0,continuous-104360-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104360-both_sexes.tsv.bgz,0.0275
continuous,104370,both_sexes,Watercress intake,QT,58890,,58890,58890.0,continuous-104370-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104370-both_sexes.tsv.bgz,0.0105
continuous,104380,both_sexes,Other vegetables intake,QT,58890,,58890,58890.0,continuous-104380-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104380-both_sexes.tsv.bgz,0.0464
continuous,104410,both_sexes,Stewed fruit intake,QT,58883,,58883,58883.0,continuous-104410-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104410-both_sexes.tsv.bgz,-0.0016
continuous,104420,both_sexes,Prune intake,QT,58890,,58890,58890.0,continuous-104420-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104420-both_sexes.tsv.bgz,0.0119
continuous,104430,both_sexes,Dried fruit intake,QT,58890,,58890,58890.0,continuous-104430-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104430-both_sexes.tsv.bgz,0.0066
continuous,104440,both_sexes,Mixed fruit intake,QT,58890,,58890,58890.0,continuous-104440-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104440-both_sexes.tsv.bgz,-0.0119
continuous,104450,both_sexes,Apple intake,QT,58890,,58890,58890.0,continuous-104450-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104450-both_sexes.tsv.bgz,0.0325
continuous,104460,both_sexes,Banana intake,QT,58890,,58890,58890.0,continuous-104460-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104460-both_sexes.tsv.bgz,0.0153
continuous,104470,both_sexes,Berry intake,QT,58890,,58890,58890.0,continuous-104470-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104470-both_sexes.tsv.bgz,0.018
continuous,104480,both_sexes,Cherry intake,QT,58890,,58890,58890.0,continuous-104480-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-104480-both_sexes.tsv.bgz,0.0237
